feedback_id,user_id,feedback_timestamp,rating_1_to_5,sentiment_label,barrier_category,free_text_feedback,feature_name,would_recommend_flag
FB005676,U04443,2026-05-23 09:16:53,3,Positive,Privacy or compliance concern,I'm cautious about what data I put into Data Analysis given compliance requirements.,Data Analysis,False
FB005677,U04443,2026-05-09 17:42:24,3,Neutral,Lack of relevant training,More role-specific training on Northstar Assist would help me use it with confidence.,,True
FB005678,U04444,2026-06-11 17:46:42,4,Positive,No barrier reported,Prompt Library has been a great time-saver for my day-to-day work.,Prompt Library,True
FB005679,U04444,2026-06-17 08:14:30,2,Negative,No time to learn,Between meetings and deadlines I haven't found the time to explore Northstar Assist.,,False
FB005680,U04444,2026-04-12 10:37:17,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Document Summarization.",Document Summarization,False
FB005681,U04445,2026-02-11 13:15:27,3,Neutral,No barrier reported,No issues to report — Prompt Library works well for what I need.,Prompt Library,True
FB005682,U04448,2026-04-29 13:14:14,4,Positive,No barrier reported,Chat and Research has been a great time-saver for my day-to-day work.,Chat and Research,True
FB005683,U04448,2026-06-20 18:34:43,3,Neutral,Unsure what use cases are allowed,Guidance on approved use cases for Northstar Assist could be clearer.,Knowledge Search,True
FB005684,U04449,2026-05-11 17:17:13,5,Positive,No barrier reported,Northstar Assist has been a great time-saver for my day-to-day work.,,True
FB005685,U04451,2026-05-18 12:12:30,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,,False
FB005686,U04451,2026-02-17 15:16:26,3,Neutral,Lack of relevant training,The training I received didn't cover how Northstar Assist applies to my day-to-day role.,,True
FB005687,U04451,2026-04-22 14:34:34,2,Negative,Tool performance issue,Knowledge Search was slow to respond a few times this week.,Knowledge Search,False
FB005688,U04452,2026-06-02 12:54:07,4,Positive,No barrier reported,Northstar Assist has been a great time-saver for my day-to-day work.,,True
FB005689,U04454,2026-06-08 12:50:24,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Document Summarization.,Document Summarization,False
FB005690,U04454,2026-06-15 18:43:29,4,Positive,Lack of relevant training,The training I received didn't cover how Knowledge Search applies to my day-to-day role.,Knowledge Search,True
FB005691,U04454,2026-06-16 10:41:56,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,True
FB005692,U04455,2026-05-26 15:42:35,4,Positive,No barrier reported,No issues to report — Drafting Assistant works well for what I need.,Drafting Assistant,True
FB005693,U04455,2026-03-21 15:35:04,5,Positive,Hard to find the right feature,The menu of features isn't very intuitive; I didn't know Drafting Assistant existed until a colleague mentioned it.,Drafting Assistant,True
FB005694,U04455,2026-05-25 10:58:22,3,Neutral,Unsure what use cases are allowed,Guidance on approved use cases for Northstar Assist could be clearer.,,False
FB005695,U04456,2026-05-29 15:02:39,5,Positive,Lack of relevant training,More role-specific training on Code Assistant would help me use it with confidence.,Code Assistant,False
FB005696,U04456,2026-03-31 11:07:17,4,Positive,Tool performance issue,I ran into an error using Meeting Notes and had to restart my session.,Meeting Notes,True
FB005697,U04456,2026-05-15 16:24:43,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Document Summarization,False
FB005698,U04457,2026-04-20 14:15:08,3,Neutral,Tool performance issue,Northstar Assist was slow to respond a few times this week.,,False
FB005699,U04457,2026-06-13 18:50:12,4,Positive,No barrier reported,Prompt Library has been a great time-saver for my day-to-day work.,Prompt Library,True
FB005700,U04459,2026-05-09 16:05:11,1,Negative,No time to learn,Between meetings and deadlines I haven't found the time to explore Code Assistant.,Code Assistant,False
FB005701,U04459,2026-03-12 16:04:02,2,Negative,Lack of relevant training,The training I received didn't cover how Prompt Library applies to my day-to-day role.,Prompt Library,True
FB005702,U04460,2026-04-13 14:52:59,5,Positive,Low output quality,Drafting Assistant sometimes gives generic answers that don't fit our context.,Drafting Assistant,True
FB005703,U04461,2026-05-06 15:33:25,4,Positive,No barrier reported,Document Summarization has been a great time-saver for my day-to-day work.,Document Summarization,True
FB005704,U04461,2026-05-08 21:36:55,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,True
FB005705,U04463,2026-06-21 19:43:47,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Chat and Research.",Chat and Research,False
FB005706,U04466,2026-06-01 14:56:01,4,Positive,No barrier reported,,,True
FB005707,U04466,2026-05-03 14:01:05,4,Positive,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Knowledge Search,True
FB005708,U04466,2026-06-16 13:02:20,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Data Analysis.,Data Analysis,False
FB005709,U04467,2026-06-18 14:18:11,4,Positive,No barrier reported,Data Analysis has been a great time-saver for my day-to-day work.,Data Analysis,True
FB005710,U04467,2026-06-17 15:44:41,4,Positive,Lack of relevant training,More role-specific training on Knowledge Search would help me use it with confidence.,Knowledge Search,True
FB005711,U04468,2026-05-01 19:37:05,4,Positive,No barrier reported,Drafting Assistant has been a great time-saver for my day-to-day work.,Drafting Assistant,True
FB005712,U04470,2026-06-20 08:45:34,4,Positive,No barrier reported,Knowledge Search has been a great time-saver for my day-to-day work.,Knowledge Search,True
FB005713,U04470,2026-04-22 11:20:08,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Code Assistant.",Code Assistant,True
FB005714,U04471,2026-03-17 10:41:20,5,Positive,Privacy or compliance concern,I'd like clearer confirmation that Prompt Library is approved for use with client information.,Prompt Library,True
FB005715,U04471,2026-06-08 09:35:13,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,True
FB005716,U04472,2026-05-28 11:04:46,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Data Analysis.,Data Analysis,False
FB005717,U04472,2026-06-09 14:27:32,4,Positive,Unsure what use cases are allowed,Guidance on approved use cases for Northstar Assist could be clearer.,Knowledge Search,False
FB005718,U04475,2026-02-20 20:58:52,2,Negative,Tool performance issue,Knowledge Search was slow to respond a few times this week.,Knowledge Search,False
FB005719,U04475,2026-06-14 18:03:31,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Knowledge Search.",Knowledge Search,True
FB005720,U04477,2026-05-22 13:55:26,4,Positive,No barrier reported,No issues to report — Knowledge Search works well for what I need.,Knowledge Search,False
FB005721,U04477,2026-06-02 13:23:14,5,Positive,Tool performance issue,Chat and Research was slow to respond a few times this week.,Chat and Research,True
FB005722,U04478,2026-05-26 13:02:43,4,Positive,Unsure what use cases are allowed,I'm not always clear on what I'm allowed to use Code Assistant for in client-facing work.,Code Assistant,True
FB005723,U04479,2026-05-25 16:49:23,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,,False
FB005724,U04479,2026-06-05 15:39:25,4,Positive,No barrier reported,,Knowledge Search,True
FB005725,U04479,2026-05-07 12:48:23,1,Negative,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Chat and Research,False
FB005726,U04480,2026-06-18 12:59:11,3,Neutral,Privacy or compliance concern,I'd like clearer confirmation that Meeting Notes is approved for use with client information.,Meeting Notes,False
FB005727,U04481,2026-05-23 10:51:48,4,Positive,Tool performance issue,I ran into an error using Prompt Library and had to restart my session.,Prompt Library,True
FB005728,U04482,2026-06-02 11:17:46,5,Positive,No barrier reported,Drafting Assistant has been a great time-saver for my day-to-day work.,Drafting Assistant,True
FB005729,U04482,2026-05-17 15:07:12,3,Neutral,No barrier reported,,Prompt Library,False
FB005730,U04484,2026-04-14 15:43:30,3,Neutral,Unsure what use cases are allowed,Guidance on approved use cases for Northstar Assist could be clearer.,Drafting Assistant,False
FB005731,U04484,2026-02-13 11:32:58,4,Neutral,No barrier reported,"Really happy with Northstar Assist overall, especially Document Summarization.",Document Summarization,True
FB005732,U04487,2026-05-17 11:20:30,4,Positive,No barrier reported,No issues to report — Document Summarization works well for what I need.,Document Summarization,True
FB005733,U04489,2026-05-31 08:47:10,4,Positive,Unsure what use cases are allowed,Guidance on approved use cases for Northstar Assist could be clearer.,,False
FB005734,U04489,2026-03-14 17:06:51,4,Positive,Lack of relevant training,More role-specific training on Prompt Library would help me use it with confidence.,Prompt Library,True
FB005735,U04489,2026-04-17 20:01:33,3,Neutral,Hard to find the right feature,It took me a while to figure out that Northstar Assist was the right tool for what I needed.,,False
FB005736,U04490,2026-04-25 15:31:59,5,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Meeting Notes.",Meeting Notes,True
FB005737,U04491,2026-05-11 21:23:21,5,Positive,No barrier reported,Meeting Notes has been a great time-saver for my day-to-day work.,Meeting Notes,True
FB005738,U04491,2026-06-20 15:17:25,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Northstar Assist.,,False
FB005739,U04492,2026-06-10 12:27:12,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Prompt Library.",Prompt Library,True
FB005740,U04493,2026-06-06 20:13:18,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Code Assistant.",Code Assistant,True
FB005741,U04493,2026-06-03 11:27:36,3,Positive,No time to learn,Between meetings and deadlines I haven't found the time to explore Code Assistant.,Code Assistant,False
FB005742,U04493,2026-06-17 16:14:55,5,Positive,Hard to find the right feature,The menu of features isn't very intuitive; I didn't know Prompt Library existed until a colleague mentioned it.,Prompt Library,True
FB005743,U04494,2026-05-14 14:00:58,3,Neutral,Lack of relevant training,The training I received didn't cover how Code Assistant applies to my day-to-day role.,Code Assistant,False
FB005744,U04494,2026-04-15 15:39:01,4,Positive,No time to learn,Between meetings and deadlines I haven't found the time to explore Prompt Library.,Prompt Library,True
FB005745,U04494,2026-02-14 18:29:55,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,,True
FB005746,U04495,2026-06-09 12:52:46,4,Positive,Tool performance issue,I ran into an error using Knowledge Search and had to restart my session.,Knowledge Search,True
FB005747,U04495,2026-06-08 10:14:06,2,Negative,No time to learn,Between meetings and deadlines I haven't found the time to explore Document Summarization.,Document Summarization,True
FB005748,U04495,2026-06-06 09:32:33,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Prompt Library.,Prompt Library,False
FB005749,U04497,2026-01-30 15:17:38,3,Neutral,Privacy or compliance concern,I'm cautious about what data I put into Meeting Notes given compliance requirements.,Meeting Notes,True
FB005750,U04497,2026-06-03 09:33:06,4,Positive,No barrier reported,Document Summarization has been a great time-saver for my day-to-day work.,Document Summarization,True
FB005751,U04498,2026-06-11 08:34:17,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Data Analysis.",Data Analysis,True
FB005752,U04498,2026-04-10 08:45:48,5,Positive,No barrier reported,No issues to report — Prompt Library works well for what I need.,Prompt Library,True
FB005753,U04498,2026-05-05 11:21:31,3,Neutral,Lack of relevant training,More role-specific training on Chat and Research would help me use it with confidence.,Chat and Research,False
FB005754,U04499,2026-02-13 16:50:46,2,Negative,Hard to find the right feature,It took me a while to figure out that Document Summarization was the right tool for what I needed.,Document Summarization,False
FB005755,U04499,2026-02-11 17:20:46,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Knowledge Search.",Knowledge Search,True
FB005756,U04499,2026-06-08 12:47:59,5,Positive,No barrier reported,No issues to report — Drafting Assistant works well for what I need.,Drafting Assistant,True
FB005757,U04500,2026-03-05 10:12:34,4,Positive,No barrier reported,No issues to report — Prompt Library works well for what I need.,Prompt Library,True
FB005758,U04501,2026-05-21 08:25:25,4,Positive,Lack of relevant training,More role-specific training on Northstar Assist would help me use it with confidence.,,True
FB005759,U04502,2026-03-15 17:34:02,3,Neutral,Unsure what use cases are allowed,I'm not always clear on what I'm allowed to use Data Analysis for in client-facing work.,Data Analysis,False
FB005760,U04502,2026-03-03 08:54:33,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Code Assistant.",Code Assistant,True
FB005761,U04502,2026-04-17 11:42:45,5,Positive,No barrier reported,No issues to report — Prompt Library works well for what I need.,Prompt Library,True
FB005762,U04503,2026-06-19 16:02:52,3,Neutral,Lack of relevant training,The training I received didn't cover how Data Analysis applies to my day-to-day role.,Data Analysis,False
FB005763,U04503,2026-06-19 18:42:18,4,Neutral,Privacy or compliance concern,I'd like clearer confirmation that Document Summarization is approved for use with client information.,Document Summarization,True
FB005764,U04504,2026-04-08 21:20:29,4,Positive,No barrier reported,Code Assistant has been a great time-saver for my day-to-day work.,Code Assistant,True
FB005765,U04504,2026-06-12 16:12:04,4,Positive,No barrier reported,Knowledge Search has been a great time-saver for my day-to-day work.,Knowledge Search,True
FB005766,U04504,2026-04-19 10:01:32,5,Positive,Privacy or compliance concern,,,True
FB005767,U04505,2026-02-10 12:08:18,3,Neutral,Lack of relevant training,,,True
FB005768,U04505,2026-05-08 12:13:58,4,Positive,No barrier reported,No issues to report — Chat and Research works well for what I need.,Chat and Research,True
FB005769,U04506,2026-04-02 11:54:41,3,Neutral,Unsure what use cases are allowed,Guidance on approved use cases for Northstar Assist could be clearer.,Knowledge Search,False
FB005770,U04506,2026-05-04 13:44:30,2,Negative,Tool performance issue,Data Analysis was slow to respond a few times this week.,Data Analysis,False
FB005771,U04507,2026-06-19 10:17:49,4,Positive,No time to learn,Between meetings and deadlines I haven't found the time to explore Northstar Assist.,,True
FB005772,U04507,2026-06-13 15:04:47,3,Neutral,Privacy or compliance concern,I'd like clearer confirmation that Document Summarization is approved for use with client information.,Document Summarization,False
FB005773,U04508,2026-05-07 20:33:39,3,Neutral,Hard to find the right feature,The menu of features isn't very intuitive; I didn't know Northstar Assist existed until a colleague mentioned it.,,False
FB005774,U04512,2026-04-15 08:55:36,4,Positive,No barrier reported,No issues to report — Data Analysis works well for what I need.,Data Analysis,True
FB005775,U04512,2026-06-10 22:00:36,5,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Data Analysis.",Data Analysis,True
FB005776,U04516,2026-05-23 15:17:12,4,Positive,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Chat and Research,True
FB005777,U04517,2026-05-30 19:11:32,4,Positive,Tool performance issue,Code Assistant was slow to respond a few times this week.,Code Assistant,True
FB005778,U04517,2026-06-15 15:55:44,4,Positive,No barrier reported,No issues to report — Data Analysis works well for what I need.,Data Analysis,True
FB005779,U04517,2026-06-12 21:40:28,3,Neutral,Low output quality,,Knowledge Search,False
FB005780,U04520,2026-05-19 08:11:20,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Drafting Assistant.",Drafting Assistant,True
FB005781,U04520,2026-06-20 13:35:22,3,Neutral,No barrier reported,Chat and Research has been a great time-saver for my day-to-day work.,Chat and Research,False
FB005782,U04520,2026-04-29 08:57:10,3,Neutral,Lack of relevant training,More role-specific training on Document Summarization would help me use it with confidence.,Document Summarization,True
FB005783,U04521,2026-05-26 17:10:52,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Knowledge Search.,Knowledge Search,True
FB005784,U04521,2026-04-08 12:07:27,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Knowledge Search,False
FB005785,U04523,2026-02-25 13:35:49,5,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Code Assistant.",Code Assistant,True
FB005786,U04525,2026-05-27 08:00:28,4,Positive,Low output quality,Code Assistant sometimes gives generic answers that don't fit our context.,Code Assistant,True
FB005787,U04526,2026-03-03 15:42:04,4,Positive,No barrier reported,No issues to report — Chat and Research works well for what I need.,Chat and Research,True
FB005788,U04526,2026-02-26 12:50:46,5,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Chat and Research.",Chat and Research,True
FB005789,U04527,2026-02-28 09:21:04,4,Positive,No barrier reported,,Code Assistant,False
FB005790,U04527,2026-03-18 08:11:55,4,Positive,Lack of relevant training,The training I received didn't cover how Northstar Assist applies to my day-to-day role.,,True
FB005791,U04529,2026-03-19 09:44:36,3,Neutral,Lack of relevant training,More role-specific training on Northstar Assist would help me use it with confidence.,,False
FB005792,U04530,2026-06-05 08:28:09,3,Neutral,Privacy or compliance concern,,Code Assistant,True
FB005793,U04531,2026-06-14 13:17:24,3,Neutral,No barrier reported,"Really happy with Northstar Assist overall, especially Drafting Assistant.",Drafting Assistant,True
FB005794,U04531,2026-05-04 19:56:40,5,Positive,Lack of relevant training,The training I received didn't cover how Northstar Assist applies to my day-to-day role.,,True
FB005795,U04532,2026-04-04 14:33:15,3,Negative,No time to learn,Between meetings and deadlines I haven't found the time to explore Northstar Assist.,,True
FB005796,U04534,2026-05-15 08:15:45,5,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Knowledge Search.",Knowledge Search,True
FB005797,U04534,2026-02-28 11:17:05,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,True
FB005798,U04534,2026-06-06 10:41:13,5,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Chat and Research.",Chat and Research,True
FB005799,U04535,2026-05-31 10:54:47,5,Positive,Low output quality,Document Summarization sometimes gives generic answers that don't fit our context.,Document Summarization,True
FB005800,U04539,2026-06-15 11:16:09,2,Negative,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,,False
FB005801,U04539,2026-04-07 10:58:28,4,Positive,Low output quality,The output from Code Assistant needed a lot of editing before it was usable.,Code Assistant,True
FB005802,U04540,2026-05-22 09:42:33,3,Neutral,No barrier reported,No issues to report — Prompt Library works well for what I need.,Prompt Library,True
FB005803,U04541,2026-06-13 16:14:31,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Document Summarization.",Document Summarization,True
FB005804,U04541,2026-05-28 13:18:28,3,Neutral,Lack of relevant training,The training I received didn't cover how Knowledge Search applies to my day-to-day role.,Knowledge Search,False
FB005805,U04541,2026-06-01 17:44:21,3,Neutral,No barrier reported,"Really happy with Northstar Assist overall, especially Document Summarization.",Document Summarization,False
FB005806,U04543,2026-06-18 18:03:12,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Prompt Library.",Prompt Library,True
FB005807,U04544,2026-04-02 17:04:45,5,Positive,No barrier reported,Meeting Notes has been a great time-saver for my day-to-day work.,Meeting Notes,True
FB005808,U04545,2026-06-06 13:53:00,3,Neutral,Lack of relevant training,More role-specific training on Chat and Research would help me use it with confidence.,Chat and Research,False
FB005809,U04546,2026-05-07 09:31:18,4,Positive,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Prompt Library,True
FB005810,U04548,2026-03-15 08:24:15,3,Neutral,Lack of relevant training,More role-specific training on Prompt Library would help me use it with confidence.,Prompt Library,False
FB005811,U04549,2026-06-20 16:19:32,4,Positive,No barrier reported,No issues to report — Knowledge Search works well for what I need.,Knowledge Search,True
FB005812,U04549,2026-06-11 15:43:10,4,Positive,No barrier reported,No issues to report — Meeting Notes works well for what I need.,Meeting Notes,True
FB005813,U04550,2026-04-04 17:30:29,4,Positive,No barrier reported,Meeting Notes has been a great time-saver for my day-to-day work.,Meeting Notes,True
FB005814,U04550,2026-05-30 09:13:34,2,Negative,Low output quality,Meeting Notes sometimes gives generic answers that don't fit our context.,Meeting Notes,False
FB005815,U04550,2026-01-28 18:26:33,1,Negative,Low output quality,The output from Chat and Research needed a lot of editing before it was usable.,Chat and Research,False
FB005816,U04551,2026-05-10 08:19:45,3,Neutral,Lack of relevant training,The training I received didn't cover how Prompt Library applies to my day-to-day role.,Prompt Library,False
FB005817,U04551,2026-05-14 14:49:52,3,Neutral,No barrier reported,"Really happy with Northstar Assist overall, especially Data Analysis.",Data Analysis,True
FB005818,U04551,2026-01-22 10:32:32,3,Neutral,Low output quality,The output from Chat and Research needed a lot of editing before it was usable.,Chat and Research,True
FB005819,U04552,2026-05-02 15:31:22,3,Neutral,Low output quality,Document Summarization sometimes gives generic answers that don't fit our context.,Document Summarization,False
FB005820,U04552,2026-03-24 09:29:33,3,Neutral,Tool performance issue,I ran into an error using Drafting Assistant and had to restart my session.,Drafting Assistant,True
FB005821,U04553,2026-04-01 12:25:02,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,False
FB005822,U04553,2026-05-01 17:20:21,3,Neutral,Low output quality,Northstar Assist sometimes gives generic answers that don't fit our context.,,False
FB005823,U04553,2026-04-30 11:00:12,3,Neutral,Hard to find the right feature,It took me a while to figure out that Document Summarization was the right tool for what I needed.,Document Summarization,False
FB005824,U04557,2026-02-17 12:35:15,4,Positive,No barrier reported,No issues to report — Meeting Notes works well for what I need.,Meeting Notes,True
FB005825,U04557,2026-06-07 22:59:06,2,Negative,Tool performance issue,I ran into an error using Document Summarization and had to restart my session.,Document Summarization,False
FB005826,U04558,2026-05-29 20:55:13,5,Positive,No barrier reported,No issues to report — Chat and Research works well for what I need.,Chat and Research,True
FB005827,U04558,2026-05-02 21:55:16,5,Neutral,No barrier reported,No issues to report — Meeting Notes works well for what I need.,Meeting Notes,True
FB005828,U04558,2026-06-02 09:57:18,4,Positive,No time to learn,Between meetings and deadlines I haven't found the time to explore Drafting Assistant.,Drafting Assistant,True
FB005829,U04559,2026-03-28 08:28:37,3,Neutral,Lack of relevant training,The training I received didn't cover how Northstar Assist applies to my day-to-day role.,,True
FB005830,U04563,2026-06-06 20:52:45,4,Positive,Privacy or compliance concern,I'd like clearer confirmation that Data Analysis is approved for use with client information.,Data Analysis,True
FB005831,U04563,2026-05-25 11:19:47,4,Positive,No barrier reported,No issues to report — Northstar Assist works well for what I need.,,True
FB005832,U04564,2026-05-07 13:11:07,5,Positive,Low output quality,Code Assistant sometimes gives generic answers that don't fit our context.,Code Assistant,True
FB005833,U04564,2026-04-29 14:59:54,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Chat and Research.",Chat and Research,True
FB005834,U04565,2026-03-11 14:51:23,3,Negative,Low output quality,Data Analysis sometimes gives generic answers that don't fit our context.,Data Analysis,False
FB005835,U04565,2026-04-11 21:48:34,4,Positive,No barrier reported,No issues to report — Meeting Notes works well for what I need.,Meeting Notes,True
FB005836,U04566,2026-06-16 10:00:12,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Document Summarization.",Document Summarization,False
FB005837,U04567,2026-02-22 10:37:59,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Document Summarization.",Document Summarization,True
FB005838,U04568,2026-06-06 13:20:07,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,True
FB005839,U04568,2026-06-15 16:09:55,3,Neutral,Lack of relevant training,The training I received didn't cover how Prompt Library applies to my day-to-day role.,Prompt Library,True
FB005840,U04569,2026-03-14 14:32:14,5,Positive,Privacy or compliance concern,I'd like clearer confirmation that Meeting Notes is approved for use with client information.,Meeting Notes,True
FB005841,U04570,2026-06-05 16:24:44,3,Neutral,Unsure what use cases are allowed,I'm not always clear on what I'm allowed to use Code Assistant for in client-facing work.,Code Assistant,True
FB005842,U04571,2026-05-13 09:06:28,3,Neutral,Lack of relevant training,More role-specific training on Northstar Assist would help me use it with confidence.,,False
FB005843,U04571,2026-06-21 15:10:05,3,Neutral,Privacy or compliance concern,I'd like clearer confirmation that Chat and Research is approved for use with client information.,Chat and Research,True
FB005844,U04572,2026-06-13 21:01:02,2,Negative,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Chat and Research,False
FB005845,U04574,2026-04-21 14:26:48,3,Neutral,Privacy or compliance concern,I'd like clearer confirmation that Code Assistant is approved for use with client information.,Code Assistant,True
FB005846,U04574,2026-06-09 19:19:42,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Meeting Notes.",Meeting Notes,True
FB005847,U04574,2026-05-19 15:27:45,1,Negative,Unsure what use cases are allowed,I'm not always clear on what I'm allowed to use Data Analysis for in client-facing work.,Data Analysis,False
FB005848,U04576,2026-04-11 12:35:17,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,,True
FB005849,U04577,2026-05-26 15:46:18,3,Neutral,Tool performance issue,,Document Summarization,False
FB005850,U04577,2026-04-30 11:47:08,5,Positive,No barrier reported,Prompt Library has been a great time-saver for my day-to-day work.,Prompt Library,True
FB005851,U04578,2026-06-12 16:02:35,5,Positive,No barrier reported,Drafting Assistant has been a great time-saver for my day-to-day work.,Drafting Assistant,True
FB005852,U04578,2026-06-11 09:05:10,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Code Assistant.,Code Assistant,False
FB005853,U04579,2026-01-31 11:05:55,4,Positive,Hard to find the right feature,It took me a while to figure out that Code Assistant was the right tool for what I needed.,Code Assistant,True
FB005854,U04579,2026-02-04 13:05:14,4,Positive,No barrier reported,Prompt Library has been a great time-saver for my day-to-day work.,Prompt Library,True
FB005855,U04580,2026-01-17 14:09:58,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Code Assistant.,Code Assistant,True
FB005856,U04581,2026-05-02 21:30:34,4,Positive,No barrier reported,No issues to report — Meeting Notes works well for what I need.,Meeting Notes,True
FB005857,U04581,2026-05-06 10:34:47,4,Positive,No barrier reported,Chat and Research has been a great time-saver for my day-to-day work.,Chat and Research,True
FB005858,U04581,2026-05-31 09:47:11,4,Positive,No barrier reported,No issues to report — Chat and Research works well for what I need.,Chat and Research,True
FB005859,U04582,2026-06-14 11:17:56,4,Positive,Tool performance issue,Northstar Assist was slow to respond a few times this week.,,True
FB005860,U04582,2026-06-18 16:50:15,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Data Analysis.,Data Analysis,False
FB005861,U04582,2026-06-17 20:42:44,4,Positive,No barrier reported,Code Assistant has been a great time-saver for my day-to-day work.,Code Assistant,True
FB005862,U04584,2026-05-14 22:59:56,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,True
FB005863,U04586,2026-04-08 21:28:49,5,Positive,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Prompt Library,True
FB005864,U04586,2026-06-10 17:43:31,4,Positive,No barrier reported,Prompt Library has been a great time-saver for my day-to-day work.,Prompt Library,True
FB005865,U04587,2026-04-28 19:52:56,5,Positive,Privacy or compliance concern,I'd like clearer confirmation that Code Assistant is approved for use with client information.,Code Assistant,True
FB005866,U04588,2026-05-02 10:30:24,4,Positive,No time to learn,,Data Analysis,True
FB005867,U04588,2026-06-14 09:57:22,3,Neutral,No barrier reported,No issues to report — Prompt Library works well for what I need.,Prompt Library,False
FB005868,U04589,2026-05-19 13:31:29,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,True
FB005869,U04589,2026-05-08 15:46:15,4,Positive,No barrier reported,,Knowledge Search,True
FB005870,U04589,2026-03-07 13:50:11,4,Positive,Hard to find the right feature,,Chat and Research,True
FB005871,U04591,2026-05-21 12:38:52,4,Positive,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Prompt Library,True
FB005872,U04591,2026-05-22 20:53:14,3,Neutral,No barrier reported,Document Summarization has been a great time-saver for my day-to-day work.,Document Summarization,False
FB005873,U04591,2026-05-25 08:47:40,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Chat and Research.",Chat and Research,True
FB005874,U04592,2026-06-17 10:21:45,4,Positive,No barrier reported,No issues to report — Northstar Assist works well for what I need.,,True
FB005875,U04592,2026-04-28 15:38:18,5,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Prompt Library.",Prompt Library,True
FB005876,U04594,2026-06-06 11:21:27,4,Positive,Tool performance issue,I ran into an error using Data Analysis and had to restart my session.,Data Analysis,True
FB005877,U04594,2026-04-23 15:09:15,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Northstar Assist.,,False
FB005878,U04596,2026-06-14 09:21:48,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Code Assistant.",Code Assistant,True
